u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,Label
-5.3773,-5.3652,-5.3512,-4.6077,-4.5447,-4.4138,1.778,2.1813,2.3402,2.367,2.6071,3.4984,D00496_M01CC01
-5.378,-5.367,-5.3445,-4.6024,-4.5435,-4.403,1.7758,2.1959,2.3415,2.3638,2.5811,3.5093,D08330_M01CC01
-4.5705,-4.3939,-4.3399,-3.8356,-3.7915,-2.7837,2.1498,2.2254,2.2811,2.3764,2.4195,2.6465,D01809_M01CC02
-4.2757,-4.1839,-4.1815,-4.1791,-3.4055,-2.879,1.341,1.3801,1.3962,1.4023,1.5319,1.9069,D04102_M02AA06
-4.5636,-4.4081,-1.3328,-0.789,-0.696,-0.5362,0.4772,0.4775,0.6012,1.2818,2.3712,2.4146,D01675_M02AA08
-4.4131,-2.9916,-1.2098,-0.8576,-0.6883,-0.5398,0.4126,0.4134,0.4174,1.1258,1.2863,1.5398,D01841_M02AA08
-4.555,-4.4484,-3.2302,-2.6759,-2.3655,-2.2033,1.3624,1.5081,2.1162,2.3792,2.4655,2.6126,D01594_M02AA11
-4.5687,-4.3962,-2.7012,-2.6794,-2.3509,-2.1731,1.3721,1.5086,2.1175,2.3689,2.4268,2.4712,D01594_S01BC07
-4.5694,-4.3915,-3.1526,-2.6785,-2.3665,-2.1944,1.3543,1.5145,2.1156,2.3706,2.4608,2.5756,D07503_M02AA11
-4.551,-4.4483,-3.208,-2.6757,-2.358,-2.187,1.3551,1.5044,2.1163,2.3723,2.4529,2.5983,D07503_S01BC07
-4.5652,-4.4351,-4.4297,-3.8205,-3.8175,-2.995,1.6421,1.6942,1.6976,1.9442,2.3676,2.4069,D01289_M02AA22
-4.1018,-3.6421,-3.0591,-2.8349,-1.9249,-1.8977,1.2248,1.2811,1.2873,1.3984,1.5531,1.9067,D01437_M02AA24
-4.1344,-3.6364,-3.0646,-2.8239,-1.9204,-1.8963,1.2441,1.264,1.2945,1.4034,1.5594,1.8991,D01437_N02BB05
-4.3373,-3.8542,-3.8149,-3.2145,-1.3031,-1.0918,0.8905,1.0256,1.1139,1.4601,1.4767,2.6217,D00250_M02AB01
-4.3266,-3.853,-3.8451,-3.2243,-1.3105,-1.0783,0.8903,1.0183,1.1144,1.4588,1.4855,2.6194,D00250_N01BX04
-4.3071,-3.8656,-3.8167,-3.2212,-1.2968,-1.1007,0.8894,1.0315,1.1108,1.4533,1.4774,2.5997,D06388_M02AB02
-4.6907,-4.1376,-3.8551,-2.1635,-1.9203,-1.638,1.0667,1.0982,1.3648,1.5847,2.4156,2.5992,D08063_M02AX05
-5.9725,-4.605,-4.5649,-4.5418,-2.8424,-1.9047,1.4462,1.4619,1.5625,1.5688,1.5912,2.8016,D08617_M02AX06
-5.9619,-4.6078,-4.5787,-4.5287,-2.7989,-1.946,1.4449,1.4614,1.5655,1.5697,1.5891,2.914,D08617_M03BX04
-5.964,-4.6078,-4.5858,-4.5639,-2.8148,-1.9388,1.4533,1.463,1.5664,1.5688,1.5923,2.8899,D01507_M02AX06
-5.9706,-4.6065,-4.5723,-4.5252,-2.8327,-1.9219,1.4488,1.4583,1.5619,1.572,1.5863,2.8499,D01507_M03BX04
-6.154,-6.0603,-5.8746,-5.7925,-4.9401,-4.8592,1.8286,1.8335,1.862,1.9179,2.3165,2.3299,D01215_M03AA01
-6.0453,-5.9925,-5.7895,-4.7922,-4.7896,-4.7611,1.8195,1.826,1.8413,1.8478,1.8675,2.003,D02207_M03AA02
-6.0443,-5.9902,-5.7909,-4.7922,-4.7902,-4.7608,1.8189,1.8262,1.8416,1.8471,1.8673,2.0037,D08655_M03AA02
-6.0447,-5.9715,-5.8,-4.7986,-4.7968,-4.7557,1.8144,1.8185,1.8395,1.8408,1.883,2.0065,D07272_M03AA04
-4.8201,-4.8197,-4.8142,-4.8007,-4.7841,-4.7731,1.6094,1.6298,1.6327,1.9644,1.9748,1.9979,D00766_M03AB01
-4.8163,-4.8061,-4.8049,-4.8018,-4.7914,-4.7814,1.6072,1.6248,1.6376,1.6526,1.9557,1.9812,D02275_M03AB01
-4.787,-4.7698,-4.7432,-4.7419,-4.7363,-4.7033,1.5558,1.7054,1.9391,1.9715,2.2168,2.3563,D00492_M03AC01
-4.8211,-4.7385,-4.7233,-4.7163,-4.699,-4.6885,1.4509,1.4554,1.4557,1.473,1.5158,1.941,D02292_M03AC02
-6.0755,-4.7818,-4.7413,-4.7004,-4.6216,-4.5487,1.5677,1.5892,1.5893,1.6105,1.9835,2.0897,D00767_M03AC03
-6.0486,-5.8816,-4.7273,-4.7199,-4.6713,-4.5969,1.7473,1.8153,1.8399,1.845,1.8669,1.8791,D00758_M03AC04
-7.0884,-6.5458,-4.8009,-4.7426,-4.7282,-4.693,1.9477,2.1058,2.1212,2.1445,2.1822,2.2164,D04435_M03AC05
-6.0284,-6.0019,-4.7801,-4.7587,-4.7506,-4.7497,2.3482,2.3568,2.3574,2.3575,4.601,4.6195,D00764_M03AC06
-5.8473,-5.659,-4.9907,-4.8765,-4.7889,-4.7091,1.9293,2.0114,2.0385,2.1134,2.1284,3.3036,D00760_M03AC07
-4.5627,-4.5227,-3.0641,-3.0639,-2.3383,-2.3207,1.2197,1.2663,1.5233,1.5502,2.7421,2.7489,D07273_M03AC08
-6.0288,-6.0138,-4.7675,-4.7053,-4.68,-4.5325,1.8132,1.8439,1.8519,2.0047,2.6689,3.486,D00765_M03AC09
-6.019,-5.0874,-4.7697,-4.7235,-4.6913,-4.6588,1.5779,1.6673,1.7424,1.837,1.8494,1.858,D00763_M03AC10
-5.6939,-5.6817,-4.9402,-4.8677,-4.8308,-4.8168,1.8368,1.8391,2.0173,2.0337,2.1361,2.1759,D00759_M03AC11
-6.6621,-5.2381,-4.2287,-4.226,-3.574,-1.2138,1.3395,1.5357,2.0283,2.0433,2.233,2.9042,D01824_M03BA01
-6.6619,-6.0042,-5.2396,-5.1869,-4.2584,-4.2209,2.0041,2.0703,2.1261,2.1878,2.6489,2.9288,D00768_M03BA02
-6.644,-5.3137,-4.2305,-4.2238,-3.5576,-1.919,1.4277,1.5355,2.0396,2.058,2.2446,2.9155,D00402_M03BA03
-6.6766,-5.2398,-4.2223,-4.2221,-3.5834,-2.8944,1.5398,1.7316,2.0433,2.0563,2.2391,2.9049,D07274_M03BA04
-6.6611,-5.2577,-4.6162,-4.2385,-4.22,-3.7909,2.0485,2.0491,2.2457,2.3163,2.3949,2.9046,D07275_M03BA05
-7.032,-7.02,-3.9031,-3.7924,-3.6957,-3.524,1.7831,1.8692,2.367,2.422,2.8134,4.7414,D00268_M03BB02
-3.3674,-3.0475,-1.6207,-1.6119,-1.3454,-0.5997,0.5141,0.8486,0.9092,1.0009,1.796,1.9696,D00771_M03BB03
-6.0497,-4.6167,-4.6061,-4.549,-3.1521,-1.7901,1.4572,1.4717,1.571,1.5855,1.5862,2.5165,D00774_M03BC01
-5.3876,-5.3855,-5.3038,-4.6214,-4.3797,-4.1791,1.7691,1.775,1.7819,2.3823,2.3884,2.8779,D00241_M03BX01
-8.5712,-8.4656,-6.538,-5.4108,-5.3668,-3.7414,2.7243,2.9369,2.9932,3.2704,3.2949,4.539,D08611_M03BX02
-8.5591,-8.4748,-6.5578,-5.4106,-5.3643,-3.7439,2.73,2.9417,2.9919,3.2665,3.3162,4.5268,D00776_M03BX02
-6.0011,-4.5897,-4.5837,-4.5829,-3.8448,-2.4085,1.5474,1.5538,1.5874,1.5949,1.6727,3.3494,D08418_M03BX03
-6.034,-4.5972,-4.5929,-4.5259,-3.8688,-1.9859,1.5899,1.5903,1.5913,1.5926,1.6778,2.1966,D02064_M03BX03
-5.9886,-4.5901,-4.5815,-4.5672,-3.8393,-2.4125,1.5528,1.5671,1.5827,1.591,1.6754,3.4008,D08419_M03BX03
-4.3932,-3.8304,-3.7989,-3.7042,-3.1659,-3.1371,1.5132,1.5285,2.3197,2.3597,2.4494,2.6827,D07276_M03BX05
-1.9207,-1.9062,-1.6869,-1.143,-1.13,-1.1297,0.7382,0.8302,0.835,0.8368,1.2581,2.3689,D02595_M03BX06
-3.7824,-2.7914,-2.7128,-2.3443,-2.1092,-1.4149,0.9628,1.0116,1.5638,1.6522,1.6961,1.7148,D07277_M03BX07
-6.0356,-4.6207,-4.6076,-4.5558,-0.8212,-0.7483,1.4299,1.4446,1.471,1.5844,1.5877,1.594,D07758_M03BX08
-6.0207,-4.6242,-4.61,-4.5714,-0.8088,-0.7471,1.438,1.4688,1.4691,1.577,1.578,1.5816,D00772_M03BX08
-6.0377,-4.591,-4.5641,-4.5286,-2.8081,-1.5213,1.4455,1.4621,1.5603,1.5692,1.5812,1.8624,D07898_M03BX09
-6.0411,-4.5898,-4.5542,-4.5201,-2.8044,-1.5228,1.4483,1.4581,1.5579,1.5699,1.5809,1.8629,D01671_M03BX09
-4.9188,-3.6358,-3.1217,-2.8901,-2.7161,-2.1947,1.1943,1.2593,1.2612,1.4525,2.9749,3.2372,D07953_M03BX30
-4.926,-3.6562,-3.1226,-2.8951,-2.7146,-2.1122,1.1914,1.2565,1.4482,2.087,2.855,3.2653,D00755_M03BX30
-5.2994,-4.6408,-4.2946,-3.8199,-3.5826,-2.96,1.7593,1.773,1.9548,2.0517,2.3614,2.524,D02347_M03CA01
-5.2998,-4.6336,-4.2935,-3.822,-3.583,-2.9597,1.7592,1.7714,1.9543,2.0515,2.3605,2.5248,D02274_M03CA01
-3.1059,-2.8448,-2.6243,-2.2566,-2.2121,-1.8722,1.2371,1.384,1.4026,1.5949,2.0752,2.0818,D00224_M04AA01
-3.1059,-2.8448,-2.6243,-2.2566,-2.2121,-1.8722,1.2371,1.384,1.4026,1.5949,2.0752,2.0818,D07564_M04AA01
-5.0825,-4.8598,-4.5868,-4.1393,-3.8336,-3.3687,1.6258,1.8956,2.2749,3.4007,3.8434,3.9528,D07278_M04AA02
-5.5392,-5.3996,-3.3449,-2.0123,-1.7533,-1.3383,0.8134,0.9765,1.0602,1.1379,2.3665,2.9689,D01206_M04AA03
-10.3776,-9.3941,-9.3178,-4.3957,-4.2727,-2.9184,2.3634,2.4176,2.6679,2.733,3.1061,3.1093,D00475_M04AB01
-3.8237,-3.8215,-1.3078,-1.3056,-1.1626,-1.037,0.6635,0.6644,0.7038,0.8396,0.9942,1.9446,D00449_M04AB02
-3.8167,-0.7694,-0.6275,-0.5645,-0.4939,-0.4875,0.4487,0.4589,0.4721,0.5387,0.6095,0.6919,D01056_M04AB03
-2.8486,-2.8483,-0.9707,-0.9705,-0.8825,-0.882,0.4125,0.4126,0.9848,1.06,1.0618,1.0822,D07279_M04AB04
-4.5842,-4.3611,-1.333,-1.1143,-0.9931,-0.9657,0.8412,0.8743,1.2093,1.8328,2.3817,2.4151,D09921_M04AB05
-4.5389,-4.4367,-1.3376,-1.1325,-0.9965,-0.9904,0.8719,0.874,1.2009,1.8306,2.364,2.4269,D09922_M04AB05
-4.3855,-3.8428,-3.7822,-3.6335,-3.1672,-1.353,1.0271,1.094,1.3194,1.4406,1.4908,2.6116,D00570_M04AC01
-4.3942,-4.279,-2.0621,-2.0418,-1.3362,-1.332,0.7468,0.7616,1.0246,1.1685,2.3123,2.3617,D07280_M04AC02
-8.4125,-8.4033,-8.1775,-8.1409,-7.9755,-7.9755,3.7195,4.0451,4.0472,4.0684,4.0705,7.4378,D02373_M05BA01
-8.6008,-8.5769,-8.5725,-8.5711,-8.4133,-8.404,3.5045,4.0885,4.0895,4.1043,4.1098,7.2261,D00314_M05BA01
-8.589,-8.585,-8.5487,-8.5375,-8.3931,-8.3727,4.0231,4.1323,4.138,5.7395,5.7515,7.1712,D03545_M05BA02
-8.5869,-8.5825,-8.5813,-8.5461,-8.3704,-8.3547,4.0928,4.0971,4.0997,5.7546,5.7597,7.1434,D03544_M05BA02
-8.587,-8.5807,-8.5757,-8.5474,-8.381,-8.3559,4.0941,4.0973,4.0985,5.7556,5.7565,7.1425,D07720_M05BA02
-8.6524,-8.6476,-8.5937,-8.5354,-8.4084,-8.3876,3.4791,4.0751,4.0894,4.1011,4.1379,7.2455,D07281_M05BA03
-8.6139,-8.5877,-8.4553,-8.4519,-8.1306,-7.9753,3.7236,4.0411,4.0836,4.0988,4.1162,7.3738,D00941_M05BA03
-8.6952,-8.6426,-8.6324,-8.5989,-8.3905,-8.3195,3.5197,4.0353,4.0363,4.0918,4.1031,7.2575,D07119_M05BA04
-8.6933,-8.6198,-8.6104,-8.5857,-8.3864,-8.3373,3.4918,4.0295,4.0636,4.0907,4.0975,7.1755,D00939_M05BA04
-8.6184,-8.5932,-8.5688,-8.5672,-8.406,-8.3623,3.5136,4.0955,4.103,4.1085,4.1085,7.194,D08599_M05BA05
-8.6076,-8.6025,-8.5878,-8.5858,-8.4304,-8.3988,3.5185,4.0963,4.1042,4.1149,4.1257,7.0277,D02285_M05BA05
-8.6272,-8.6033,-8.5755,-8.5578,-8.4399,-8.4284,3.5167,4.0774,4.0871,4.1052,4.1201,7.2189,D08056_M05BA06
-8.6626,-8.6509,-8.6239,-8.5869,-8.3789,-8.375,3.4839,4.0746,4.0775,4.099,4.1022,7.2008,D04486_M05BA06
-8.6103,-8.5766,-8.5735,-8.5704,-8.4279,-8.4167,3.518,4.0729,4.0865,4.0874,4.1038,7.33,D08484_M05BA07
-8.6093,-8.5862,-8.4244,-8.3853,-8.1592,-7.975,3.6662,4.0726,4.0818,4.0885,4.1145,7.1888,D00942_M05BA07
-8.6053,-8.5837,-8.5731,-8.5672,-8.4346,-8.4067,3.5154,4.0753,4.0858,4.0982,4.1075,7.3234,D03234_M05BA07
-8.6229,-8.5936,-8.5707,-8.5684,-8.4299,-8.409,3.513,4.0723,4.086,4.087,4.1075,7.3125,D08689_M05BA08
-8.6538,-8.5917,-8.5861,-8.585,-8.384,-8.3749,3.4995,4.0774,4.093,4.0949,4.103,7.3128,D01968_M05BA08
-8.5576,-8.53,-8.3977,-8.3842,-8.1861,-7.9751,3.7045,4.0584,4.1015,4.1132,4.1187,7.2402,D06378_M05BA08
-8.6176,-8.6104,-8.6031,-8.5859,-8.3881,-8.3517,3.5159,4.077,4.0939,4.1003,4.1234,7.2953,D06379_M05BA08
-3.1424,-1.0202,-0.5062,-0.49,-0.4347,-0.4062,0.358,0.373,0.395,0.4153,0.4402,0.4675,D01338_M05BX01
-5.556,-5.3913,-4.5714,-4.5668,-4.5524,-4.4225,2.3818,2.3966,2.4128,2.6532,2.6729,2.9765,D08468_M05BX03
-6.0499,-4.5672,-4.5652,-4.4533,-2.8985,-2.2449,1.4815,1.5336,1.5589,1.5677,1.9438,3.1312,D08267_M09AA01
-6.0267,-4.5798,-4.5712,-4.521,-2.9014,-2.2546,1.5492,1.56,1.5666,1.6473,1.9577,2.4604,D08265_M09AA01
-4.3984,-4.2584,-2.7257,-2.6264,-2.0324,-1.3303,0.8419,1.0343,1.3438,1.4615,2.3084,2.362,D09323_M09AX03
-1.5839,-1.5838,0,0,0,0,0,0,0,0,0,0.4785,D01772_N01AA01
-3.6954,-3.6832,-3.6829,-1.5467,-1.218,-1.1745,0.4551,0.4606,0.7626,0.7629,0.7668,5.0248,D00542_N01AB01
-5.5133,-5.4757,-3.4817,-3.4645,-3.4635,-3.4629,1.2223,1.2276,1.2399,2.3632,5.6779,5.7701,D00543_N01AB04
-5.488,-3.6945,-3.6884,-3.6812,-3.4899,-3.4752,0.9486,1.2202,1.2262,3.333,4.6878,5.4253,D00545_N01AB06
-5.4905,-3.6955,-3.6913,-3.6855,-3.5131,-3.4845,1.2245,1.2295,1.2342,3.6598,4.7136,5.9106,D00546_N01AB07
-3.706,-3.7053,-3.6994,-3.6929,-3.6806,-3.6797,1.224,2.4509,2.7158,2.7168,2.9989,6.2032,D00547_N01AB08
-4.605,-3.7953,-3.7859,-3.57,-3.0249,-2.9433,1.791,1.7963,1.8171,1.8449,2.3146,2.3147,D04985_N01AF01
-4.6038,-3.7862,-3.7817,-3.5802,-3.0275,-2.9452,1.7926,1.8016,1.8237,1.8402,2.3169,2.3239,D04985_N05CA15
-6.7425,-6.472,-6.4298,-6.2826,-5.996,-5.967,2.7994,2.8924,3.1307,4.5392,4.5482,4.5897,D00712_N01AF01
-6.7427,-6.471,-6.4322,-6.281,-5.996,-5.9675,2.7983,2.895,3.1308,4.539,4.5489,4.5919,D00712_N05CA15
-4.6064,-3.7925,-3.7798,-3.5811,-3.0316,-2.9474,1.797,1.8027,1.8176,1.8218,2.3112,2.3142,D01071_N01AF02
-4.6064,-3.7925,-3.7798,-3.5811,-3.0316,-2.9474,1.797,1.8027,1.8176,1.8218,2.3112,2.3142,D01071_N05CA16
-6.3772,-6.3659,-6.2643,-6.1905,-6.0203,-5.9946,2.7681,2.7728,3.0031,4.4648,4.4917,4.586,D00714_N01AF03
-6.3817,-6.3725,-6.2561,-6.2161,-6.017,-6.0128,2.775,2.7759,3.0036,4.4806,4.4854,4.5794,D00714_N05CA19
-6.0381,-4.5784,-4.561,-4.5128,-3.7193,-2.7578,1.5582,1.5686,1.5739,1.6774,1.7978,1.9037,D00320_N01AH01
-6.0378,-4.598,-4.5665,-4.4878,-3.8318,-2.7576,1.5607,1.5764,1.5882,1.6896,1.752,1.9089,D00320_N02AB03
-6.033,-4.5826,-4.5708,-4.4777,-3.8316,-2.7357,1.5574,1.5776,1.589,1.6169,1.686,1.811,D01399_N01AH01
-6.0297,-4.5876,-4.5426,-4.4785,-3.8684,-2.7605,1.5704,1.5804,1.5836,1.7035,1.7575,2.7797,D01399_N02AB03
-6.0253,-4.5874,-4.5403,-4.5232,-4.5114,-3.7859,1.5781,1.5864,1.5891,1.6857,1.7436,1.8362,D07122_N01AH02
-6.0335,-4.7341,-4.6104,-4.5714,-4.5611,-3.7921,1.6449,1.6943,1.7077,1.7127,1.7642,1.8147,D00835_N01AH02
-6.0382,-4.5947,-4.5671,-4.5663,-3.818,-2.7671,1.5989,1.6144,1.7005,1.7159,1.7462,1.7826,D05938_N01AH03
-6.0306,-4.5968,-4.565,-4.5569,-3.8061,-2.7868,1.5936,1.6132,1.7011,1.7077,1.7464,1.7712,D00845_N01AH03
-6.0348,-4.6165,-4.5922,-4.4811,-4.3762,-3.0204,1.541,1.5561,1.5585,1.5756,1.592,2.1854,D02611_N01AH04
-6.0326,-5.1061,-5.1058,-4.5976,-4.5958,-4.5291,1.5353,1.546,1.5586,1.5625,1.572,1.579,D02941_N01AH05
-6.0332,-5.1063,-5.1054,-4.6117,-4.5789,-4.5126,1.5353,1.5364,1.5463,1.5593,1.5753,1.5779,D02942_N01AH05
-5.9704,-4.6182,-4.5826,-4.483,-4.4814,-4.447,1.7,1.7272,1.7867,1.9223,2.1725,2.7358,D08473_N01AH06
-5.963,-4.6142,-4.5925,-4.4809,-4.4555,-4.4373,1.6988,1.7361,1.8136,1.9492,2.1724,2.8458,D01177_N01AH06
-6.0461,-5.861,-4.6574,-4.5939,-4.5432,-3.8744,1.7241,1.8355,1.8831,1.8945,1.9336,2.0277,D03852_N01AH51
-5.9633,-5.7238,-5.6772,-4.4032,-2.9881,-2.3482,1.7848,1.9707,2.1361,2.1398,2.2035,2.9065,D08098_N01AX03
-5.9681,-5.6976,-5.6707,-4.4298,-2.9695,-2.3989,1.8136,1.9674,2.1745,2.2042,2.7878,2.9431,D00711_N01AX03
-4.398,-3.8681,-3.7844,-3.0258,-1.9521,-1.9432,1.0204,1.1175,1.2952,1.5433,1.7951,2.3701,D05626_N01AX04
-2.9915,-2.9784,-1.9219,-1.0876,-0.9176,-0.819,0.6065,0.6561,0.6598,0.818,0.8797,1.4075,D07282_N01AX05
-5.3796,-3.6539,-1.9076,-1.7844,-1.2095,-1.0692,0.845,0.8509,0.9989,1.3708,1.4542,1.5408,D00548_N01AX07
-0.462,-0.3881,-0.3758,-0.3725,-0.301,-0.2981,0.2811,0.3133,0.3154,0.3576,0.456,0.4638,D00549_N01AX10
-10.5252,-10.4963,-10.3023,-7.5217,-3.1333,-2.0954,3.0032,3.0126,3.4634,4.8144,5.0747,5.0792,D04257_N01AX10
-4.5551,-4.4032,-1.9281,-1.8765,-1.8126,-1.3294,0.8765,0.9063,1.1977,1.9113,2.355,2.419,D05866_N01AX11
-4.6287,-4.3844,-3.2014,-2.1255,-1.929,-1.3392,0.9889,1.2155,1.3398,2.3923,2.4297,2.6315,D05866_N07XX04
-7.9923,-7.2685,-4.0462,-1.2564,2.6976,2.9926,-7.9923,-7.2685,-4.0462,-1.2564,2.6976,2.9926,D00102_N01AX13
-5.9597,-5.7005,-5.6684,-4.4295,-2.9755,-2.3972,1.8142,1.9669,2.1737,2.1995,2.7825,2.9372,D07283_N01AX14
-6.0281,-5.098,-5.0945,-4.568,-4.5615,-4.546,1.5516,1.581,1.5858,1.5915,1.9813,2.103,D07678_N01BA04
-6.0144,-5.1016,-5.0967,-4.5845,-4.5786,-4.5373,1.5478,1.6056,1.6111,1.6243,1.9271,2.0226,D00732_N01BA04
-6.0076,-4.9814,-4.6056,-4.5382,-3.8015,-3.2286,1.6307,1.7711,1.9273,1.9927,2.8092,2.9872,D07552_N01BB01
-6.0221,-4.9728,-4.5937,-4.5222,-3.8148,-3.2116,1.6344,1.7589,1.9227,1.9516,2.7839,2.9752,D01450_N01BB01
-6.005,-5.0333,-4.6339,-4.5999,-3.7886,-3.2491,1.6175,1.7841,1.9323,2.0076,2.8871,2.9945,D08181_N01BB03
-6.0209,-5.0412,-4.6163,-4.596,-3.7894,-3.234,1.6226,1.7762,1.9282,1.9737,2.8221,2.9939,D00738_N01BB03
-5.6905,-5.6805,-4.7445,-4.3422,-3.7418,-3.221,1.7538,1.8086,1.8569,1.9096,2.7225,2.9593,D00553_N01BB04
-5.7256,-5.6907,-4.7907,-4.3752,-3.7566,-3.2358,1.7485,1.7597,1.8643,1.9228,2.686,2.9879,D01243_N01BB04
-5.695,-5.6691,-4.8343,-4.3917,-3.762,-3.2491,1.7634,1.7983,1.9199,1.92,2.7322,3.0325,D07284_N01BB05
-6.0467,-4.886,-4.5515,-4.5002,-3.8389,-3.2179,1.5865,1.7191,1.9292,2.2065,2.4732,2.9816,D04095_N01BB07
-6.012,-4.9657,-4.5706,-4.5296,-3.7538,-3.2278,1.6318,1.7932,1.9201,1.9871,2.7852,2.9584,D00737_N01BB07
-5.7167,-5.7125,-5.4053,-4.8536,-4.3614,-3.8009,1.7397,1.7662,1.7707,1.9598,2.3332,3.0026,D07468_N01BB08
-5.7077,-5.6966,-5.3472,-4.7807,-4.3554,-3.8102,1.7167,1.7416,1.7472,1.7701,2.6146,2.973,D02991_N01BB08
-5.9855,-4.9885,-4.5814,-4.5713,-3.8054,-3.2227,1.6093,1.7791,1.9331,1.9869,2.9506,2.9715,D08490_N01BB09
-6.0063,-4.9687,-4.5915,-4.5472,-3.7691,-3.2357,1.6037,1.7603,1.9121,1.9507,2.791,2.9376,D04048_N01BB09
-5.9946,-4.9851,-4.5906,-4.5904,-3.7562,-3.2479,1.6099,1.7694,1.9316,1.9725,2.9193,2.9866,D08116_N01BB10
-6.0037,-4.9965,-4.5909,-4.5891,-3.7861,-3.234,1.6103,1.7717,1.925,1.9747,2.9186,2.9777,D01287_N01BB10
-5.9768,-4.6244,-4.6079,-4.5586,-4.4097,-4.2732,1.5476,1.5499,1.6073,1.6647,1.9353,2.8471,D00110_N01BC01
-5.9897,-4.6216,-4.6014,-4.5629,-4.4144,-4.2981,1.5473,1.5514,1.6101,1.6563,1.9256,2.8046,D00110_R02AD03
-5.9733,-4.6263,-4.6024,-4.5754,-4.4184,-4.2669,1.5493,1.5498,1.6026,1.6302,1.9519,2.7258,D00110_S01HA01
-5.9844,-4.6275,-4.6079,-4.5709,-4.4123,-4.2412,1.5488,1.5545,1.6112,1.6316,1.9386,2.7895,D00110_S02DA02
-5.9843,-4.6152,-4.5999,-4.5699,-4.4292,-4.2382,1.5478,1.549,1.6021,1.6118,1.9167,2.7413,D02182_N01BC01
-5.974,-4.6145,-4.5992,-4.5609,-4.4142,-4.2939,1.5471,1.5498,1.5975,1.6522,1.9215,2.8345,D02182_R02AD03
-5.9751,-4.6248,-4.5944,-4.5658,-4.4138,-4.2819,1.5445,1.5462,1.5982,1.6688,1.9367,2.7591,D02182_S01HA01
-5.988,-4.6261,-4.6173,-4.5672,-4.4264,-4.2867,1.5514,1.553,1.5714,1.6059,1.9464,2.7021,D02182_S02DA02
-0.6816,0,0,0,0,0,0,0,0,0,0,0,D04088_N01BX01
-5.974,-4.6022,-4.5865,-4.5546,-2.8022,-1.9259,1.4465,1.4579,1.5607,1.5787,1.5874,2.8135,D07881_N01BX02
-5.9652,-4.6089,-4.5696,-4.5616,-2.8438,-1.8904,1.438,1.468,1.5592,1.5721,1.5963,2.8295,D07881_R02AD04
-5.9655,-4.6033,-4.5776,-4.5703,-2.7999,-1.9151,1.4538,1.4557,1.5639,1.5717,1.5908,2.8767,D00735_N01BX02
-5.974,-4.6055,-4.5907,-4.5614,-2.7958,-1.9307,1.4506,1.4557,1.5614,1.5802,1.5909,2.8191,D00735_R02AD04
-6.0435,-4.6032,-4.5902,-4.4569,-2.8561,-1.3818,1.408,1.4849,1.5556,1.5866,1.607,2.0177,D08233_N02AA01
-6.0435,-4.6032,-4.5902,-4.4569,-2.8561,-1.3818,1.408,1.4849,1.5556,1.5866,1.607,2.0177,D00842_N02AA01
-6.0435,-4.6032,-4.5902,-4.4569,-2.8561,-1.3818,1.408,1.4849,1.5556,1.5866,1.607,2.0177,D02271_N02AA01
-6.0435,-4.6032,-4.5902,-4.4569,-2.8561,-1.3818,1.408,1.4849,1.5556,1.5866,1.607,2.0177,D08234_N02AA01
-6.1362,-4.8533,-4.7828,-4.7397,-3.0442,-1.3279,1.4066,1.415,1.5728,1.6999,1.7212,1.8393,D08047_N02AA03
-6.1362,-4.8533,-4.7828,-4.7397,-3.0442,-1.3279,1.4066,1.415,1.5728,1.6999,1.7212,1.8393,D00839_N02AA03
-6.0397,-4.6053,-4.6039,-4.4959,-4.2664,-4.2516,1.466,1.5373,1.5561,1.5945,1.6041,1.6081,D07285_N02AA04
-6.0396,-4.6054,-4.6046,-4.5072,-4.2914,-4.2576,1.4664,1.5362,1.5585,1.5946,1.6076,1.6126,D08273_N02AA04
-6.0431,-4.6009,-4.5876,-4.5036,-3.0003,-2.0121,1.4361,1.4601,1.5608,1.5868,1.6161,2.4737,D05312_N02AA05
-6.0432,-4.601,-4.5874,-4.5037,-3.0003,-2.0121,1.4361,1.46,1.5608,1.5868,1.6161,2.4737,D00847_N02AA05
-6.0319,-4.6132,-4.5852,-4.501,-3.0007,-2.0182,1.4372,1.4451,1.5846,1.6103,1.6312,2.4544,D02175_N02AA05
-6.0433,-4.6012,-4.5873,-4.5034,-3.0005,-2.0121,1.4362,1.46,1.5607,1.5868,1.6161,2.4736,D03783_N02AA05
-6.0319,-4.6138,-4.5853,-4.5008,-3.0006,-2.0181,1.4371,1.4449,1.5846,1.6107,1.6315,2.4542,D05462_N02AA05
-6.0496,-4.8961,-4.7313,-4.6816,-1.9221,-1.1345,1.438,1.4754,1.5552,1.6005,1.6043,1.9225,D07831_N02AA08
-6.0493,-4.8962,-4.7311,-4.6818,-1.9221,-1.1345,1.4382,1.4752,1.5551,1.6004,1.6044,1.9224,D01481_N02AA08
-6.0498,-4.8958,-4.7312,-4.6819,-1.9221,-1.1346,1.438,1.4754,1.5552,1.6004,1.6043,1.9225,D03825_N02AA08
-6.05,-4.8958,-4.7313,-4.682,-1.9221,-1.1345,1.438,1.4754,1.5552,1.6006,1.6043,1.9225,D07832_N02AA08
-6.0331,-4.6339,-4.6328,-4.6241,-2.9855,-1.6692,1.4485,1.4594,1.6091,1.6108,1.6111,2.2764,D08100_N02AB01
