u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,Label
-10.79,-10.78,-3.0533,-1.7874,-1.763,-1.427,0.9403,0.9477,1.2494,1.4625,1.8691,5.3225,D07696-01
-2.5835,-2.5793,-2.0138,-1.0528,-1.0472,-1.031,0.7712,0.7948,0.8678,1.0711,1.6412,1.6551,D07107-01
-5.486,-5.4832,-5.4812,-4.6857,-3.145,-3.1372,1.9239,1.9247,2.0759,2.3543,2.4051,2.5249,D07100-01
-6.0292,-4.6041,-4.5955,-4.5852,-2.9192,-2.1041,1.4829,1.5265,1.5593,1.5622,1.5694,1.5761,D08316-01
-6.0321,-5.8706,-4.6416,-4.5724,-4.2076,-3.8539,1.5966,1.7912,1.8533,2.0109,2.6609,3.1368,D07102-01
-5.6999,-5.6935,-4.3488,-4.3285,-2.8942,-2.189,1.5655,1.5655,1.5731,1.7482,1.9948,3.0911,D08570-01
-9.6229,-9.6225,-8.8289,-8.8267,-5.4955,-5.4786,2.8739,2.9189,3.073,3.556,5.2702,5.2734,D09355-01
-9.3209,-9.3065,-5.1826,-2.8532,-2.5825,-1.8518,1.3531,1.3984,2.2587,2.6094,2.8378,5.3355,D07541-01
-4.8547,-4.8529,-4.8268,-4.8261,0,0,1.4653,1.4675,1.4688,1.4695,1.4773,1.4915,D07822-01
-9.3045,-9.3031,-2.1167,-1.5345,-1.5227,-1.1355,0.9023,0.924,0.9311,0.947,1.014,5.3634,D05671-01
-6.4762,-6.1993,-6.1441,-6.0126,-4.781,-4.7243,2.1795,2.4229,2.4359,2.4474,2.5347,2.5752,D09032-01
-5.2631,-4.8952,-4.5465,-4.2794,-4.101,-3.6726,1.7191,1.7505,1.772,1.9267,2.2622,4.3707,D09667-01
-10.7909,-10.78,-4.2856,-3.9593,-3.7545,-3.6968,1.8812,2.1143,2.3533,2.5445,2.7731,5.3732,D07629-01
-10.8293,-10.8291,-10.8275,-10.8272,-10.8192,-10.8171,6.128,6.1295,6.1739,6.1753,6.1932,6.1954,D05296-01
-10.6214,-10.6157,-10.6127,-10.6121,-10.6061,-10.604,3.822,3.8283,3.8299,3.8303,3.8307,6.0029,D07725-01
-6.03,-4.6079,-4.6078,-4.5957,-3.7192,-3.172,1.5722,1.5738,1.6568,1.7433,2.7128,3.167,D05039-01
-4.281,-4.1243,-4.1185,-3.005,-2.9678,-2.8974,1.3798,1.5191,1.5481,1.6166,2.6097,2.7722,D05998-01
-3.6391,-3.639,-3.6381,-3.2462,-3.2455,-2.4341,4.2343,4.242,4.2424,4.2491,5.7129,6.4163,D08965-01
-6.3612,-6.0312,-5.0055,-4.6113,-4.6111,-4.5952,2.3018,2.3072,2.3107,2.4507,3.4229,3.953,D08456-01
-6.2692,-6.1509,-4.9186,-4.9127,-4.8578,-4.6731,1.8248,1.8589,1.8597,1.9075,1.926,2.1542,D05703-01
-9.6241,-9.6233,-8.8248,-8.8243,-5.4994,-5.4891,2.9059,2.9326,3.0426,3.0694,5.2879,5.3113,D06612-01
-6.1562,-4.7061,-4.7057,-4.7014,-0.9794,-0.7993,1.4763,1.4781,1.5783,1.5787,1.589,1.6187,D08653-01
-5.6672,-4.126,-3.26,-2.8877,-2.846,-2.0645,1.1878,1.4542,1.4645,1.548,1.5577,1.9496,D08865-01
-6.0252,-5.8574,-4.6233,-4.6021,-1.6819,-1.4909,1.528,1.5729,1.574,1.863,1.8749,1.9999,D08353-01
-4.4267,-4.4173,-3.8874,-3.886,-3.8276,-3.827,1.96,2.0731,2.2407,2.3418,2.6938,2.7063,D07299-01
-6.0264,-5.8831,-4.6378,-4.624,-2.14,-1.4091,1.483,1.5707,1.5747,1.8745,1.8991,1.9997,D05035-01
-9.3351,-9.3313,-9.328,-9.3266,-9.3261,-9.3253,4.445,5.3222,5.3236,5.3259,5.3353,5.3393,D08018-01
-14.3549,-13.3733,-13.3649,-8.8321,-8.7339,-7.8963,3.845,4.7188,5.8924,6.1018,6.1546,11.2199,D06597-01
-1.1348,-1.0954,-1.0326,-1.0102,-1.0092,-1.009,0.529,0.5557,0.5935,0.6735,0.6774,0.6925,D07926-01
-13.1249,-10.9449,-10.9401,-9.6228,-8.8256,-6.2199,3.9318,4.1332,4.5385,5.118,5.2,5.2672,D09018-01
-5.4494,-5.4437,-4.1125,-2.8855,-2.1619,-1.5948,1.0473,1.0566,1.2182,1.5433,1.6598,1.7007,D08214-01
-2.3788,-1.9138,-1.913,-1.9126,-1.9113,-1.7118,1.4714,1.4957,1.7488,2.1665,2.2595,2.3302,D09763-01
-6.1509,-4.7003,-4.6962,-4.6828,-1.5458,-1.0638,1.4598,1.4794,1.5341,1.5958,1.6117,1.6179,D08301-01
-5.1432,-5.0529,-5.0525,-3.8553,-3.853,-2.3964,1.7968,1.7973,1.8541,1.8557,2.2422,4.1653,D08614-01
-4.7641,-4.4935,-4.0036,-3.9831,-3.6989,-3.293,1.8392,1.9412,1.9647,2.0008,2.1818,2.351,D08913-01
-4.8748,-4.8705,-4.8642,-4.8358,0,0,1.4579,1.4634,1.481,1.4909,1.4921,1.4947,D07664-01
-5.7016,-5.6988,-4.3504,-4.3282,-2.0253,-1.9136,1.5629,1.5661,1.5679,1.5714,1.7501,2.9557,D08572-01
-6.0299,-4.6204,-4.6194,-4.6124,-1.552,-1.0117,1.4565,1.467,1.4727,1.5774,1.5814,1.583,D06212-01
-12.1906,-10.7293,-9.6655,-7.2279,-5.5663,-5.0185,3.7191,3.7199,4.0088,4.6097,5.1235,5.7172,D08603-01
-5.5936,-5.4805,-4.8413,-2.8429,-2.7364,-1.1991,0.5455,1.8935,1.9359,2.1817,2.1876,2.303,D06182-01
-9.6237,-9.6236,-8.8289,-8.8268,-5.4875,-5.4801,2.6519,2.6615,3.0665,3.5447,5.2577,5.2765,D05235-01
-3.6413,-3.0127,-2.3303,-1.9148,-1.8238,-1.3259,0.8953,0.941,0.9578,0.9906,1.459,1.9089,D05104-01
-1.5152,-1.4226,-0.699,-0.6197,-0.5724,-0.5195,0.3595,0.3785,0.443,0.5199,0.574,0.8553,D07364-01
-6.0571,-5.7024,-5.6974,-5.0683,-4.3543,-4.345,1.5683,1.7465,1.9629,2.0512,2.6306,3.1004,D05345-01
-5.3685,-5.3684,-5.3684,-4.1004,-0.7089,-0.697,1.5583,1.5596,1.5602,1.7349,1.7349,1.7357,D07445-01
-6.0769,-6.0765,-5.2482,-5.2439,-4.501,-4.4247,2.2533,2.4505,2.5821,2.615,2.6295,2.6704,D07471-01
-12.1973,-12.1938,-10.63,-6.2612,-6.0345,-5.4691,3.7198,3.7206,3.7455,5.0353,5.0676,5.8103,D08030-01
-6.0364,-5.9034,-4.6252,-4.5932,-3.149,-2.6473,1.5784,1.7347,1.8871,1.8872,2.0057,2.7066,D05133-01
-5.8525,-5.8504,-5.8492,-5.8313,-5.8302,-5.8289,1.771,1.7713,1.7714,2.4337,2.4386,2.9712,D05627-01
-4.0053,-2.1269,-1.0252,-0.856,-0.7508,-0.6616,0.5501,0.5551,0.5898,0.6264,1.1541,1.4725,D05451-01
-7.4164,-7.4127,-5.0899,-4.5959,-2.5147,-2.4962,1.9546,2.2746,2.3394,2.8741,3.0726,3.1582,D06375-01
-9.3174,-9.3024,-5.6996,-5.6981,-4.3454,-4.3093,1.561,1.5656,1.5694,1.7481,2.9856,5.3447,D08991-01
-6.0237,-4.6052,-4.5996,-4.5949,-4.2861,-3.002,1.5247,1.5706,1.573,1.5802,1.5867,1.6866,D05107-01
-6.0303,-4.6114,-4.6031,-4.6009,-2.9108,-1.7013,1.4593,1.466,1.5754,1.5757,1.5838,1.9337,D08101-01
-5.3385,-4.4807,-3.8762,-3.8534,-3.2658,-3.2639,1.8067,2.0006,2.2435,2.4341,2.6242,3.472,D08276-01
-5.3674,-5.3672,-5.3652,-5.3636,-5.3636,-5.3627,1.7437,2.0071,2.8148,2.815,2.8483,2.8507,D09654-01
-9.6244,-8.8269,-5.4803,-5.4794,-5.4788,-4.6965,2.461,2.6618,2.6728,3.0636,3.2282,5.2767,D09599-01
-10.7967,-10.7831,-5.366,-5.3659,-5.3629,-4.108,1.7347,1.7461,2.696,2.7226,2.7301,5.3461,D08872-01
-3.159,-3.1533,-3.1441,-3.143,-3.1406,-3.1379,2.0373,2.0644,2.0669,2.0839,2.1159,2.1411,D08846-01
-13.1199,-13.1108,-13.1107,-12.0213,-9.3161,-9.3097,3.1853,3.1948,3.2335,5.3333,5.3352,8.0217,D07625-01
-6.1649,-4.6721,-4.6589,-4.6526,-4.4299,-2.8965,1.4389,1.4554,1.4753,1.612,1.6419,1.6521,D07226-01
-4.499,-4.0107,-3.9336,-3.5734,-3.1929,-2.8432,1.749,1.7587,1.801,1.8112,1.9244,2.5183,D09776-01
-9.7344,-9.7342,-1.6359,-0.8448,-0.4798,-0.3944,0.5008,0.5055,0.5061,1.151,1.2459,5.3375,D05342-01
-4.1158,-3.7028,-3.2962,-2.8871,-2.8842,-1.1986,0.7959,0.8297,1.0449,1.5096,1.5506,1.9493,D08916-01
-3.6438,-3.2761,-3.0137,-2.3304,-1.9149,-1.8324,1.4004,1.463,1.6127,1.8602,2.0488,2.2553,D07230-01
-1.1398,-1.1332,-0.9452,-0.774,-0.7708,-0.6701,0.5614,0.5674,0.7876,0.7943,1.3507,1.9974,D09750-01
-10.0594,-10.0532,-9.3197,-9.3034,-4.2119,-3.8521,2.228,2.554,2.6461,2.6623,5.3469,5.3731,D07488-01
-6.0289,-4.6272,-4.6216,-4.5902,-4.2045,-3.0173,1.4675,1.4684,1.5698,1.5757,1.5827,2.7265,D07197-01
-6.0309,-4.6065,-4.605,-4.5978,-3.7192,-3.172,1.5722,1.574,1.6568,1.7428,2.713,3.167,D05040-01
-0.5837,-0.4902,-0.4746,-0.4551,-0.3845,-0.3384,0.2864,0.3257,0.3379,0.4599,0.4916,0.4999,D06224-01
-3.3285,-3.0138,-2.3269,-1.822,-1.1826,-0.9821,0.5461,0.5569,0.989,0.9942,1.4564,1.6564,D07222-01
-1.9151,0,0,0,0,0,0,0,0,0,0,0.8178,D05097-01
-6.4349,-6.1477,-5.1444,-4.0232,-4.0181,-3.8407,1.5085,2.0874,2.1063,2.1091,2.3017,4.1212,D08231-01
-13.1342,-12.5536,-10.9455,-9.6226,-8.8262,-6.2114,3.9303,3.9333,5.1456,5.1905,5.2889,5.941,D09903-01
-5.703,-5.6957,-4.3667,-4.3631,-2.8934,-2.1923,1.5636,1.5668,1.5686,1.7406,1.9946,3.0582,D07931-01
-5.699,-5.695,-4.363,-4.3455,-2.0379,-1.9143,1.5604,1.5637,1.5653,1.572,1.7428,2.9677,D06162-01
-10.6179,-10.6096,-10.608,-10.6065,-10.5536,-10.3683,3.9225,4.1681,4.3142,4.4096,4.4656,7.4576,D05149-01
-9.6242,-8.8217,-3.4093,-3.3301,-3.3268,-1.4792,1.1555,1.2494,1.2677,1.3084,1.398,5.2906,D09584-01
-6.0333,-6.0256,-5.9102,-5.9072,-4.6057,-4.605,1.8716,1.8717,1.9126,1.9126,2.0164,2.017,D05986-01
-6.0308,-4.6224,-4.6169,-4.61,-2.0491,-1.3184,1.4759,1.4785,1.5723,1.5734,1.5772,1.7647,D07727-01
-5.3675,-5.3652,-5.3646,-4.1086,0,0,1.5613,1.5616,1.5617,1.7337,1.7339,1.734,D07441-01
-5.4888,-5.4833,-5.4827,-4.6898,-3.8297,-3.0861,1.7953,1.8029,1.8573,1.8813,2.2505,3.0534,D09753-01
-4.6302,-3.6454,-3.3263,-1.9443,-1.8221,-1.7121,1.5475,1.5492,1.598,2.2043,2.6354,2.739,D05426-01
-6.0298,-5.5322,-4.6627,-4.6022,-4.5986,-4.5982,1.5729,1.5796,1.9111,1.9468,2.7032,2.7032,D06402-01
-11.9922,-10.0576,-10.0496,-9.0857,-9.0805,-5.8577,3.4258,3.586,3.5899,3.7407,3.7419,5.3344,D09322-01
-6.3728,-6.1558,-4.748,-4.6988,-4.6938,-3.2672,1.603,1.6077,1.875,2.0277,2.0352,2.1746,D08470-01
-3.3271,-3.0239,-3.019,-1.9129,-1.9123,-0.8532,0.8032,0.8139,0.814,0.9385,1.2976,1.3038,D09571-01
-6.03,-4.6241,-4.6214,-4.6155,-3.5353,-1.7112,1.4783,1.483,1.5714,1.5773,1.5799,1.5887,D07483-01
-9.3178,-9.3046,-5.7004,-5.696,-4.8725,-4.8533,2.5843,2.7916,2.9409,3.0263,3.5269,5.3359,D08566-01
-6.1608,-4.7112,-4.7053,-4.6783,-4.4348,-3.8272,1.5961,1.5977,1.6041,1.683,1.9999,2.6583,D06670-01
-5.6999,-5.6983,-4.3559,-4.3552,0,0,1.4685,1.5615,1.5624,1.5626,1.563,1.7368,D05442-01
-9.6236,-8.8264,-3.3294,-2.0467,-1.9105,-1.0942,0.8094,0.9332,1.2688,1.677,1.8326,5.2669,D05640-01
-11.1531,-10.2332,-4.037,-3.9799,-3.8819,-3.8265,1.9094,2.3405,2.3818,2.8743,2.942,5.321,D07237-01
-6.2397,-5.1831,-4.9341,-4.9219,-4.9172,-4.6414,2.4352,2.7096,2.7864,3.204,3.2112,3.4728,D06154-01
-6.029,-4.6395,-4.6168,-4.6005,-2.7473,-1.5008,1.4476,1.5338,1.5642,1.5756,1.5788,1.8387,D05641-01
-4.4334,-3.0512,-1.2106,-0.7948,-0.6769,-0.6588,0.4681,0.5628,0.5961,1.1845,1.2265,1.589,D05478-01
-5.8189,-5.8165,-4.4518,-4.4499,-2.0398,-1.9143,1.7826,1.7914,2.0996,2.3254,2.334,2.39,D09576-01
-6.0285,-4.624,-4.6164,-4.6101,-0.8089,-0.7552,1.4581,1.4738,1.475,1.5734,1.5753,1.579,D07448-01
-4.4308,-3.0517,-2.0666,-1.5198,-1.0009,-0.9457,0.4286,0.4641,0.5309,0.6346,1.5687,1.9634,D05679-01
-3.1547,-3.1509,-3.1466,-3.1456,-3.1448,-3.1441,1.9494,1.954,2.0657,2.3176,2.3194,2.3537,D05344-01
-4.4328,-3.3272,-3.0528,-2.0664,-1.5023,-0.9454,0.4866,0.5163,0.6404,0.6472,1.5649,1.9546,D08285-01
-6.6497,-5.2474,-4.6326,-4.3016,-4.2615,-4.144,1.9688,1.9899,2.0636,2.0706,2.5612,2.9596,D06650-01
-3.9445,-3.6968,-3.5819,-3.2067,-3.0399,-3.0129,1.4011,1.6794,2.0822,2.2024,2.3655,3.1935,D09783-01
-9.625,-8.8245,-5.3539,-4.6442,-4.4471,-4.2372,2.661,2.7087,2.7428,2.9043,3.8829,5.2809,D08380-01
-5.4293,-5.247,-3.9893,-3.8279,-3.8261,-3.5808,1.9584,2.0452,2.2173,2.4252,2.4562,2.9343,D09320-01
-3.0494,-3.0487,-3.0474,-3.0463,-0.997,-0.8685,0.7637,0.8221,0.823,0.8984,1.0967,1.1021,D05926-01
-6.6658,-5.0737,-4.4908,-4.2193,-4.219,-3.6984,2.0374,2.0382,2.1501,2.3203,2.3248,2.9092,D07275-01
-3.5321,-2.0904,-1.874,-1.872,-1.3137,-1.0978,0.739,0.949,0.9902,1.0607,1.1661,1.8382,D05810-01
-3.7665,-3.5303,-1.9266,-1.9246,-1.562,-1.5618,0.7879,0.9264,0.9429,0.9956,1.8817,2.3883,D06237-01
-9.3106,-9.3084,-2.5437,-2.5429,-1.3761,-1.3751,0.9654,0.9681,1.2677,1.2715,4.0661,5.3506,D05857-01
-10.098,-7.5507,-4.8511,-4.8471,-1.5353,-1.0287,1.103,1.1226,1.3495,1.3609,2.1385,2.293,D05224-01
-9.626,-8.8289,-5.8227,-5.8189,-4.9624,-4.9614,2.5239,2.6226,3.0536,3.1676,3.5526,5.248,D08225-01
-5.8248,-5.8212,-5.8189,-5.8172,-4.4442,-4.4431,2.5733,2.6637,2.9729,3.1084,3.1394,3.2378,D08526-01
-4.4382,-4.4288,-3.0586,-3.0474,-1.2068,-1.2001,0.5352,0.8555,1.1278,1.1454,1.5571,1.5658,D08197-01
-8.2831,-8.2725,-6.0267,-4.6158,-4.6079,-4.5753,1.5947,1.6679,1.7305,2.0148,2.0356,2.3462,D07860-01
-9.6257,-8.8256,-2.8598,-1.9144,-1.9135,-1.1531,1.1784,1.181,1.2193,1.2438,1.4327,5.277,D07730-01
-6.0323,-4.6044,-4.5959,-4.59,-4.209,-3.8557,1.5673,1.5763,1.6498,2.0073,2.6543,2.6567,D05789-01
-7.1811,-6.0333,-4.6417,-4.6155,-2.6936,-1.6869,1.7385,2.2134,2.2531,2.3445,2.5204,2.5758,D05755-01
-7.5319,-6.3444,-3.9578,-3.945,-3.5918,-3.5088,2.1029,2.1153,2.2055,2.3393,3.5109,3.6999,D05060-01
-6.0296,-4.601,-4.5628,-4.5306,-1.3562,-0.7296,1.4234,1.4269,1.4614,1.5746,1.5792,1.598,D07589-01
-9.6236,-8.8276,-6.152,-4.7009,-4.6892,-4.6831,1.6219,1.6992,1.8239,2.1868,2.3357,5.2731,D09705-01
-5.6978,-5.6967,-4.3118,-4.3117,-2.1246,-2.1244,1.5446,1.5451,1.5745,1.5747,1.75,2.1038,D08669-01
-6.0292,-5.8817,-4.6187,-4.5523,-4.2832,-3.5344,1.8044,1.8061,1.9066,1.9722,2.0169,2.1636,D07544-01
-6.1698,-6.1495,-6.0413,-4.8328,-4.7476,-4.7441,1.7298,1.7975,1.8932,1.8984,1.8992,2.0782,D07494-01
-2.8969,-1.0924,-1.0919,-1.031,-0.9154,-0.6428,0.5086,0.5638,0.5794,0.5909,1.2371,1.4497,D05158-01
-5.8219,-5.8211,-5.8082,-4.4371,-4.4352,-4.428,2.4845,2.6483,2.6553,2.6638,2.7536,3.5677,D09981-01
-9.9566,-8.5383,-7.2779,-7.2707,-5.6929,-5.0657,2.2339,2.3292,2.4637,2.6401,3.3733,6.1328,D06266-01
-5.4852,-5.4836,-5.4824,-4.695,-3.0201,-2.2655,2.103,2.422,2.4322,2.4872,2.8919,2.9435,D08022-01
-9.6236,-8.828,-7.0731,-7.0727,-3.8799,-3.7774,2.4296,2.7091,2.7961,2.869,3.6855,5.2351,D08533-01
-8.931,-8.3746,-8.3675,-6.2875,-4.8482,-4.7594,2.8449,2.8708,2.8979,3.1902,3.4985,5.1952,D09994-01
-5.4873,-5.4806,-5.4787,-4.4326,-4.4321,-4.4313,2.4434,2.6344,2.6428,2.6516,2.6629,2.6662,D05812-01
-13.1313,-12.5434,-10.9401,-6.2116,-6.2108,-5.7981,3.9223,3.928,3.9286,5.1494,5.1769,5.9416,D05139-01
-6.029,-4.6057,-4.6054,-4.5993,-3.9401,-2.9839,1.5679,1.5713,1.5727,2.6549,2.8162,3.0475,D05780-01
-9.6216,-8.8262,-5.4844,-5.4844,-5.4814,-4.1817,1.8065,2.2603,2.5974,3.1203,3.3299,5.2648,D09628-01
-4.7998,-4.7989,-4.6374,-4.2476,-3.7642,-3.0073,1.7634,2.1473,2.1995,2.4183,2.4439,3.3319,D09003-01
-4.5964,-4.3037,-4.3029,-4.3021,-4.3014,-4.2928,1.5406,1.6544,1.8517,1.8854,1.8855,1.8882,D07147-01
-3.5031,-3.1451,-3.1449,-3.1431,-2.2428,-2.2388,1.8652,1.9061,1.9725,2.3178,2.3255,2.3606,D08499-01
-6.1529,-4.702,-4.7015,-4.6987,-4.4308,-4.1451,1.8387,1.9902,2.3544,2.5052,2.574,3.1531,D08479-01
-7.9455,-7.9419,-7.9393,2.9703,2.9703,2.9711,-7.9455,-7.9419,-7.9393,2.9703,2.9703,2.9711,D05840-01
-9.0827,-9.0799,-6.3043,-5.1838,-4.8494,-4.0811,1.8597,1.8828,1.8869,2.2673,2.345,5.7501,D05956-01
-6.1514,-6.1392,-6.0087,-4.6982,-4.6957,-4.688,2.1401,2.3821,2.41,2.497,2.5396,2.8024,D08675-01
-5.3312,-5.327,-5.1827,-2.5221,-2.5183,-2.5151,1.6044,1.7783,1.7979,1.8038,2.3337,2.4405,D08539-01
-6.1118,-5.5542,-4.6779,-4.6072,-1.911,-1.5699,1.5717,1.5836,1.6948,1.7582,1.9922,2.2043,D07132-01
-11.154,-10.2455,-4.7138,-4.7125,-4.401,-4.2374,2.396,2.8455,3.0016,3.0381,3.2895,5.3388,D07639-01
-9.3163,-9.3119,-5.3672,-5.365,-5.3646,-4.1156,1.7333,1.7336,2.3359,2.5264,2.6227,5.3313,D07561-01
-13.9149,-13.9149,-13.9149,-13.9149,4.7921,4.7921,4.7921,4.7921,4.7936,4.7936,4.7936,4.7936,D08016-01
-13.1304,-12.5551,-10.9362,-6.2282,-6.2127,-5.7981,3.929,3.9354,3.9376,5.0878,5.2295,5.9653,D08649-01
-5.6966,-5.6954,-4.8523,-4.3048,-2.7505,-2.2444,1.5783,1.7436,1.7585,1.7774,2.2379,2.4834,D07938-01
-5.823,-5.8193,-4.4384,-4.4231,-2.8965,-2.8943,1.5937,1.5939,1.6175,1.8099,1.9831,3.0573,D08124-01
-10.062,-10.0561,-10.0452,-10.043,-3.2005,-2.6176,2.2639,2.5739,2.5819,2.7449,5.3862,5.3864,D05361-01
-5.8216,-5.8181,-4.4386,-4.433,-4.189,-4.1887,1.4911,1.5876,1.594,1.5981,1.6025,1.7978,D07805-01
-5.6983,-5.6961,-4.35,-4.3309,-2.0391,-1.9151,1.5615,1.5669,1.5673,1.5717,1.7494,2.9491,D07183-01
-6.0336,-5.1498,-4.5825,-4.573,-4.2782,-3.7075,1.6314,1.6825,1.764,1.9425,2.3211,3.5373,D07294-01
-6.0301,-5.0163,-4.6375,-4.6342,-4.6085,-3.9438,1.6866,1.7763,1.9349,2.3671,2.4934,3.1154,D08592-01
-6.028,-4.6216,-4.6152,-4.606,-1.3381,-1.1342,1.4765,1.4791,1.5703,1.5704,1.576,1.7991,D08355-01
-6.1615,-6.1564,-4.771,-4.7703,-4.6989,-4.6981,1.7328,2.0691,2.359,3.1404,3.1429,3.9747,D08561-01
-5.366,-5.3617,-5.3613,-4.1545,-4.1521,-4.1512,1.5598,1.5611,1.5634,1.7323,1.7331,1.7338,D07984-01
-9.625,-8.8229,-4.4318,-3.3253,-3.0534,-2.1842,1.0591,1.1547,1.5733,1.7387,2.092,5.277,D05020-01
-6.0264,-5.1808,-4.606,-4.5921,-4.5914,-4.114,1.5005,1.5556,1.5658,1.5665,1.5757,1.576,D07678-01
-5.3172,-5.1148,-3.1894,-3.0945,-3.0646,-1.7615,1.4089,1.4325,1.5894,1.6201,1.6388,3.0264,D05125-01
-4.2602,-2.9296,-1.51,-1.2056,-1.0605,-1.0604,0.5626,0.5813,0.7966,1.1085,1.2371,1.5803,D07173-01
-10.0985,-7.5714,-7.5642,-4.7894,-1.5378,-1.53,1.596,1.7418,2.1177,2.1337,2.2822,2.298,D06303-01
-5.3673,-5.3653,-5.3629,-4.1102,-1.5634,-0.9426,1.5612,1.5616,1.5622,1.7333,1.7336,1.7347,D07870-01
-4.4136,-3.8511,-3.6979,-3.1772,-1.2847,-0.9574,0.5969,0.9357,1.1036,1.4592,1.4909,2.6232,D07300-01
-9.6199,-8.8268,-4.4336,-3.1638,-3.0547,-2.8585,1.5209,1.6288,1.7073,2.4164,3.3684,5.2726,D08410-01
-9.3027,-9.2991,-3.0086,-2.6558,-2.5552,-1.4521,1.1231,1.4848,1.5742,2.0122,2.7266,5.3552,D05751-01
-10.7966,-10.7905,-4.0891,-2.3042,-2.2049,-1.3512,1.3801,1.5875,1.6408,2.1762,2.2034,5.3074,D06140-01
-6.8472,-6.842,-6.8383,-6.838,-6.0325,-4.6003,2.0047,2.3906,2.4045,3.0622,3.0709,5.6752,D06129-01
-5.2967,-5.0529,-4.9767,-4.0381,-4.0207,-3.6836,2.0544,2.2888,2.3262,2.8918,3.8125,4.3632,D05281-01
-7.5569,-7.5565,-6.0275,-4.6276,-4.5946,-4.5617,1.5758,1.5828,1.838,2.3487,2.6653,3.1694,D08549-01
-5.6972,-5.6971,-4.3584,-4.3486,-2.8997,-2.1604,1.5708,1.5964,1.7392,1.7764,1.991,2.3641,D05683-01
-6.0304,-4.6254,-4.6131,-4.6064,-4.2808,-3.283,1.5711,1.5726,1.5746,1.5839,1.606,2.9983,D05628-01
-5.4837,-5.4832,-5.4831,-4.1859,-3.828,-3.1483,2.3234,2.3288,2.3746,2.6256,2.8576,2.9008,D08023-01
-12.3536,-12.3526,-9.9618,-8.5358,-5.0752,-5.0745,3.5081,3.5951,3.6656,3.8229,4.2595,5.2437,D06180-01
-3.459,-3.4318,-3.4277,-1.422,-1.3899,-1.3032,0.8056,0.8113,0.9164,0.9265,1.0492,1.411,D05353-01
-10.7904,-10.783,-10.7818,-10.7786,-3.0538,-3.052,1.463,1.6578,1.8725,1.8741,5.3204,5.322,D05615-01
-9.681,-9.0866,-9.0856,-7.3189,-6.7221,-5.6361,2.8292,2.8477,2.9063,3.6836,3.7851,6.5757,D07117-01
-10.9847,-10.2304,-10.2301,-4.7995,-4.7992,-3.7652,2.661,2.6746,3.3321,5.8809,6.0915,6.0924,D06074-01
-1.5278,-1.2563,-1.0673,-0.6675,-0.6201,-0.5999,0.4301,0.5133,0.5234,0.5323,0.5537,1.1511,D07752-01
-6.161,-4.6864,-4.6748,-4.6484,-4.4333,-4.4329,1.9174,2.1029,2.1164,2.1224,2.1542,2.8161,D05351-01
-9.3222,-9.3178,-6.3579,-5.7001,-5.6996,-4.7581,2.2791,2.5228,3.2502,3.4166,4.2514,5.344,D08601-01
-5.485,-5.4828,-5.4792,-4.181,-3.148,-3.1322,1.7874,1.7974,1.9471,1.957,2.0727,2.2565,D08871-01
-11.8933,-11.8922,-11.8811,-1.8578,-0.5636,-0.5279,1.1765,1.1817,1.5055,6.1267,6.1554,6.1629,D07995-01
-5.0782,-3.5303,-2.4438,-1.8629,-1.648,-1.4716,0.9215,0.957,1.0649,1.2368,1.596,2.2697,D07616-01
-5.8234,-5.8206,-5.8205,-5.8186,-4.4428,-4.4427,2.5537,2.6688,2.9872,3.116,3.1364,3.2374,D06254-01
-13.5214,-13.5183,-13.4971,-6.8792,-4.9445,-4.9433,3.2729,3.2856,4.3469,6.18,6.1807,6.2309,D09348-01
-6.0334,-4.61,-4.5997,-4.5943,-3.5354,-3.1434,1.5642,1.5656,1.5701,1.7702,1.9626,2.7075,D09977-01
-5.8552,-5.8507,-5.8504,-5.8311,-5.829,-5.8276,1.7496,1.7709,1.7714,2.4392,2.7376,2.9119,D05430-01
-6.0261,-4.6211,-4.6169,-4.6063,-4.283,-4.2794,1.5726,1.5757,1.5763,1.6021,1.6521,1.665,D08390-01
-6.0294,-4.6065,-4.5956,-4.5915,-4.2791,-4.2694,1.5698,1.5765,1.5776,1.8284,1.997,3.8821,D07498-01
-3.5307,-3.1454,-2.8844,-1.8994,-1.6165,-1.4898,1.3642,1.4432,1.5373,1.5637,1.6024,1.9774,D08320-01
-5.9133,-5.6992,-5.6979,-4.3392,-2.168,-1.3204,1.5624,1.7396,1.7793,1.9813,2.1221,2.1242,D08393-01
-1.9163,-1.1328,-1.01,-0.6033,-0.5281,-0.3161,0.3279,0.3366,0.6182,0.7371,0.8178,0.9662,D05202-01
-9.3264,-9.3237,-5.2292,-4.8777,-4.8703,-4.8655,2.1588,2.2199,3.4213,3.9821,4.0786,5.3323,D07523-01
-6.0298,-6.0276,-5.1533,-4.6236,-4.6086,-4.603,2.0095,2.3594,2.3624,2.7615,3.0354,4.8025,D05276-01
-6.0307,-5.1553,-4.6171,-4.6018,-2.7485,-2.284,1.6306,1.6747,1.6834,1.7563,2.2553,2.7658,D08140-01
-12.198,-12.1932,-10.6313,-9.3145,-9.3102,-6.2599,3.7414,4.077,5.0414,5.0656,5.3495,5.7951,D07574-01
-6.6637,-6.056,-5.0751,-5.0689,-4.2216,-4.2211,2.0375,2.0381,2.0576,2.1498,2.6236,2.9036,D06260-01
